Date;Contenu_retour;Source
24/04/2023;Bonjour, pourquoi n'avons nous pas de chauffage dans le TER Amiens-Longueau Paris à 7h30 svp. Ça devient très pénible. Merci;Facebook Les Usagers des TER Hauts de France
25/04/2023;"#TERHDF #TER
Dans le cadre du chantier de mise en accessibilité de la gare de Béthune, le trafic ferroviaire va être perturbé les week-ends du 1er mai et du 8 mai.";Twitter #TERHDF
25/04/2023;"Bonjour à tous,
Avez-vous déjà reçu votre remboursement de dédommagement sncf svp ?
J'ai fait la demande le 1er jour mais aucun remboursement pour le moment. 
Merci d'avance.";Facebook Les Usagers des TER Hauts de France
25/04/2023;"J'ai eu une autre réponse à ma réclamation.... __
""En raison d'un dysfonctionnement l'opération n'a pas été enregistrée. Je m'excuse pour le désagrément et je tiens à vous informer qu'un virement de la somme de 144€ va être représenté à la prochaine séance. Un délai maximal de 4 semaines est nécessaire pour que la somme apparaisse sur votre compte""
Ça fera donc 4 mois que ma demande aura été faite et 3 mois qu'ils l'auront traitée.....
C'est un peu limite....";Facebook Les Usagers des TER Hauts de France
25/04/2023;pour janvier février 2023, demande faite le 30 mars, pas de remboursement reçu pour le moment.;Facebook Les Usagers des TER Hauts de France
26/04/2023;"Vous allez faire pleurer 
@FDhersin
 s'il apprend que les tarifs TER transfrontaliers ne sont pas commandables plen fonction publique…";Twitter @Fdhersin
26/04/2023;"Bonjour, quelqu’un sait-il d’où partent les car de substitution à Arras? Train supprimé et remplacé par un car… mais pas d’informations pratiques __
Edit : grâce aux supers Community managers du compte Twitter TERHDF, j’ai non seulement une réponse mais même le plan! Je suppose qu’il doit exister des plans similaires pour d’autres ville!";Facebook Les Usagers des TER Hauts de France
27/04/2023;"Bonjour 
@TERHDF
 
Est-ce que les usagers du TER K44 Amiens-Lille de 21h01 de ce soir seront dans la même sauce qu'hier soir ? Liaison en car supprimée pour Lille depuis la gare de Douai. Sans prévenir et sans solution ? 
@Fdhersin";Twitter @Fdhersin
28/04/2023;"#terhdf k44 arras retard de 40min merci de retenir k21 amiens 15h48 
Merci de ne pas les mettre trop loin l'un de l'autre pour be 01s à avoir à tout traverser";Twitter #TERHDF
28/04/2023;"Ça fait longtemps que deux individus n en ont rien à foutre de 
@TERHDF";Twitter @Fdhersin
30/04/2023;On est loin du raisonnement simpliste. La Picardie est littéralement sous-doutée en moyens de transport.;Twitter @Fdhersin
30/04/2023;Train de 15h31 Paris Nord - Calais. Retour de vacances. Une seule rame, donc archi bondé. Les gens sont debouts avec les bébés. Juste avant nous avions emprunté  un train des ter Normandie : des réservations et des places assises pour tous. A l'heure du début à la fin. Quelle est donc cette politique Hauts de France ?;Facebook Les Usagers des TER Hauts de France
30/04/2023;Malheureusement j'imagine beaucoup de voyageurs qui sont descendus à Amiens et Longueau... Alors qu'ils ont d'autres trains à disposition, je viens d'ailleurs d'éditer un billet sur le sujet pour demain les retours vers Paris. On peut cependant regretter la présence d'une seule rame, c'est honteux, mais là encore grâce aux applis on peut le voir en avance et, pour ceux qui peuvent, éviter de prendre ce train;Facebook Les Usagers des TER Hauts de France
01/05/2023;À votre avis possible en France au même prix ?? #sncf #terhdf ______ FLASH - L’Allemagne lance aujourd’hui son nouvel abonnement à 49 euros par mois pour voyager de manière illimitée sur tout son réseau de transports en commun et de trains régionaux. (Le Monde);Twitter #TERHDF
01/05/2023;"Week-end vélo dans le Nord au départ de Maubeuge. Quoi de mieux que de voyager ""vert"" en prenant le train au départ de Compiègne avec les copains.
Sauf que... 
Les gares ne sont absolument pas prévues pour ça : descendre et monter les escaliers avec des vélos de rando est une vraie galère !
Les trains n'ont plus ne sont absolument pas prévus pour cela. Meme problème : descendre et monter du train avec des vélos de rando est une vraie galère ! 
Et ne parlons pas de la gêne que nous avons occasionnée aux autres voyageurs, car sur l'aller nous n'étions pas les seuls à avoir prévu de voyager avec nos vélos et l'unique compartiment à vélos, compliqué d'accès également, était déjà rempli. Résultat : on s'est retrouvé à bloquer la moitié du couloir avec nos vélos. Pour le retour, compartiment à velo inexistant et on s'est retrouvé en plein milieu d'une voiture. Heureusement qu'il n'y avait que très peu de voyageurs !
Les conducteurs ont été compréhensifs et nous ont autorisé à voyager (Merci à eux !)
Quand est-ce que la SNCF fera le nécessaire pour qu'on puisse réellement envisager de laisser la voiture à la maison quand on veut voyager ?";Facebook Les Usagers des TER Hauts de France
01/05/2023;"e comprends complètement que le transport des vélos est gratuit
Mais,je me pose la question des enfants gratuit aussi jusqu'à un certain âge certes.
Mais pk payer un trajet pour un chat enfermé dans une cage ou un sac alors que tout les bagages sont gratuits et qu'ils ne prennent absolument pas de place.
A méditer donc n'est ce pas messieurs de la SNCF
Bonne journée à tous __";Facebook Les Usagers des TER Hauts de France
01/05/2023;"Il faut aussi être réaliste une seconde.
Vous débarquez à la gare avec 20/30/40 vélos à placer dans un seul train un weekend prolongé ...vous n'avez pas pensé une seule seconde que ça allait forcément bloquer ?
Même avec une réservation ou en prévenant c'est juste impossible pour la SNCF de faire face à une telle masse d'un coup....
Si le train a 1200 places et que juste un tiers décide de faire comme vous sans prévenir, ça fait 400 vélos d'un coup, c'est ingérable et même en réservant à l'avance.
De plus ces rames sur ma ligne ont des rames avec des compartiments prévus pour les vélos, si elles étaient pleines c'est que plein de personnes comme vous avez eu la même idée, soit vous étiez vraiment vraiment ultra nombreux.";Facebook Les Usagers des TER Hauts de France
01/05/2023;Que des vélos et aucune place pour les gens vivent le respect __;Facebook Les Usagers des TER Hauts de France
01/05/2023;"Qui dit plus de places vélo, dit moins de place voyageurs….
Donc si la sncf rajoute des places vélo, et que les gens voyagent debout, ça va encore râler!";Facebook Les Usagers des TER Hauts de France
01/05/2023;Le contrôleur aurait aussi put vous refuser l accès au train ...dans ces cas là ,vaut mieux dire merci et éviter de faire du flan,on peut pas faire un local à vélo pour mettre 50 vélo dedans pour les ponts du mois de mai !;Facebook Les Usagers des TER Hauts de France
01/05/2023;Les nouvelles rames ont tous des endroits pour vélos mais il faut juste savoir que le personnel n est pas obligé d accepter s il n y a plus de place, si le train est suroccupé ou si votre velo peut nuire à la sécurité ( dans un corail normalement local au niveau des compartiments) Dans votre cas, il n est pas normal de partir avec autant de vélos qui empêchent les personnes de passer, de s asseoir..(même sans du nouveau matériel il serait difficile d accepter autant de velos) mais je comprends votre demande;Facebook Les Usagers des TER Hauts de France
01/05/2023;Il y a les plateformes tout de même ! Pourquoi ne pas y avoir mis vos vélos ? Trois sur une plate-forme, et trois sur l’autre, par exemple ? Attention à l’effet « groupe » qui entraîne toujours beaucoup de gènes (en groupe, on parle plus fort, on s’approprie les espaces etc…). Là, vous vous imposez éhontément.;Facebook Les Usagers des TER Hauts de France
01/05/2023;Bonjour nous avons prit le train qui arrive à 17h30 à Paris à l arrêt de Rang-du-Fliers hyper plein à l avant et à l arrière Tranquille plein de place disponible;Facebook Les Usagers des TER Hauts de France
02/05/2023;"Bjr 
@TERHDF
, une explication sur le fait que les guichets en gare de Douai soient encore fermés à 8h00 du matin ? Entre les guichets fermés et les machines en panne c'est la galère pour prendre nos abo.
@FDhersin
 
@JeromeBodel";Twitter @Fdhersin
02/05/2023;"j’ai honte __ pour vous !
K70 départ 7:37 Cassel, un jour de rentrée, train court, train bondé, c’est indigne, vous nous prenez pour des animaux en bétaillère. À Hazebrouck les couloirs sont pleins. Comment ce sera aux arrêts suivants ?
@FDhersin
 
@xavierbertrand";Twitter @Fdhersin
03/05/2023;"On subit encore et toujours … avec lassitude. Jusqu’au jour où on petera les plombs …. RAS LE BOL DE CE SERVICE DE MERDE 
@JPFarandou
 vous faites quoi ??  
@JeromeBodel
 vous êtes qui ? 
@FDhersin
 on fait quoi ?";Twitter @Fdhersin
03/05/2023;"ça va être tous les soirs de la semaine le bordel à Gare du Nord ???  
@JPFarandou
 
@GroupeSNCF
 
@FDhersin
 
@xavierbertrand
 
@Cbeaune";Twitter @Fdhersin
03/05/2023;"Le C41, le train vers et depuis Lens part Libercourt qui arrive 15 minutes en retard parce que les trains pour et vers Amiens et Haubourdin ont un souci. Vous en pensez quoi 
@FDhersin
 ?";Twitter @Fdhersin
03/05/2023;"l'agrafe n'est toujours pas à sa place. Celle à l'opposé semble se détacher. Merci de suivre les signalements
Cc 
@Fdhersin";Twitter @Fdhersin
03/05/2023;"Train pour Beauvais de 19h07...il est actuellement 23h20 et nous sommes toujours à la gare du Nord, après avoir passé 4h dans un train sans clim, sans eau, sans toilettes et les portes verrouillées !!
On vient de nous distribuer une petite bouteille d'eau et une compote...mais sans heure de départ...une fois de plus la SNCF montre son incompétence et son mépris des usagers !!";Facebook Les Usagers des TER Hauts de France
03/05/2023;Ligne Paris Beauvais sans contrôleur vous étiez dans un train de cette ligne pour toute réclamation sur le fais qu'il n'y a plus de contrôleur dans ces trains je vous invite à contacter la région haut de France le conducteur doit gérer sont train les voyageurs sont à la charge d'un chef de bord inexistant sur cette ligne;Facebook Les Usagers des TER Hauts de France
03/05/2023;Ce week end je devais voyager de St Just à Paris samedi le train de 9h07 a été supprimé et mardi le train de 13h54 a eu 40 minutes de retard pour les correspondances c'est vraiment compliqué! Mais comme toujours les voyageurs sont très calmes;Facebook Les Usagers des TER Hauts de France
03/05/2023;"Bonsoir, je suis coincée à Lille pour une temps indéterminé (intervention du samu__) et je vais rater la dernier correspondance de la journée à Arras pour rejoindre ma destination finale… Savez-vous ce que je peux faire? Prise en charge d’un taxi possible ?
Édit: contrôleur trouvé après un arrêt (il a effectivement changé de rame) mais personne ne répond au téléphone à Arras__. J’irai donc au bureau d’escale. C’est cool, je découvre tout un nouvel univers! Merci pour vos conseils __";Facebook Les Usagers des TER Hauts de France
03/05/2023;Hier soir mon tgv avait 15 mn de retard et du coup j'ai raté la dernière correspondance pour rentrer chez moi de Lille à Hazebrouck J'ai alerté la sécurité en gare de Lille qui a contacté un agent sncf qui a mis à ma disposition un taxi gratuitement pour pouvoir rentrer chez moi;Facebook Les Usagers des TER Hauts de France
03/05/2023;"Bonjour, 
Grand bazar ce matin sur la ligne Lille Bethune du fait de la panne de passage à niveau. 
Même les applications ne suivent plus puisque je suis montée dans un train fantôme qui doit partir selon le contrôleur, mais qui a disparu des applications. 
A quand une politique de résorption des passage à niveau par la Région, source de tant de retards ?";Facebook Les Usagers des TER Hauts de France
04/05/2023;Une heure de retard pour le Lille -> #Douai de 13h53 pour cause… d’absence du conducteur ! Ça devient difficile de prévoir quoi que ce soit avec une telle ponctualité. #TERHDF;Twitter #TERHDF
04/05/2023;"C'est fou quand même....
La gestion de l'urgence…";Twitter @Fdhersin
04/05/2023;"Merci de désinfecter le 6h31 Creil-PNO suite à présence à bord d'un clochard couvert de plaies et se grattant affalé sur les sièges. Comment a t'il réussi à monter et pourquoi n'a t'il pas été délogé  par le CDB? Odeur pestilentielle. 
@SNCFvamtuer
 
@Asso_LUTECE
 
@FDhersin";Twitter @Fdhersin
04/05/2023;"Bonjour. 6h31 Creil-PNO.  Puanteur dans la dernière voiture qui est vide. Présence d'un clochard affalé sur plusieurs sièges se grattant les plaies. Merci de faire remonter au CDB qui visiblement n'a pas fait le tour de la rame depuis Amiens. 
@FDhersin
 
@SNCFvamtuer";Twitter @Fdhersin
04/05/2023;"Bonjour à tous
Je prends le ter a rieux angicourt. Normalement 5h38 en provenance de Compiègne (5h00 ?)ça fait un moment qu'il n'y est plus ou très rarement 
Est ce qu'il y aurait une personne qui serait pourquoi   ? 
Merci et bonne journée";Facebook Groupe des usagers en colère des ter des hauts de France
04/05/2023;"Grosse galère ce matin (4 mai) sur le trajet Boulogne-Amiens
Déjà 2 trains supprimés
Édit : aucun train dans la journée entre Boulogne et Calais. Reprise du trafic prévu en fin de journée";Facebook Les Usagers des TER Hauts de France
05/05/2023;"pouvez vous prévoir un dédommagement exceptionnel des usagers du Paris-Beauvais 19h07 restés bloqués 4h dans le train sans toilettes ni eau ni clim suite à l'arrachage d'un caténaire ? Merci d'avance. 
@TERHDFusagers
 
@SNCFvamtuer";Twitter @TERHDFusagers
05/05/2023;"L’arrêt à Creil génère plus de fréquentation alors que creil a d’autres dessertes… retirer Creil permettrait déjà d’alléger les rangs. 
@Fdhersin";Twitter @Fdhersin
05/05/2023;Et du coup on attend le déluge ou les voyageurs du 17h04 bien heureux de voir qu'à quasi 17h ils peuvent voyager dans le temps et prendre le 16h31 ? Ou tout simplement, allons nous démarrer et mieux encore, arriver à destination ?;Twitter @Fdhersin
05/05/2023;la sncf a remporté le marché du rail via amiens : mais toujours la galère pour les usagers des villes des HdF… week end c’est synonyme de foule : permissionnaire / étudiants / famille / travailleurs : pkoi tant de soucis chaque jour;Twitter @Fdhersin
05/05/2023;"Bonjour à tous,
J'ai récemment perdu mes papiers d'identité...parmi eux se trouvait ma carte TER -26 ans. Je voulais savoir si vous pouviez m'indiquer les démarches à suivre en cas de perte de cette carte ou si je dois en racheter une autre
Merci beaucoup";Facebook Les Usagers des TER Hauts de France
05/05/2023;Oublié sac de sport noir de marque Kipsta avec habits dedans dans le train départ 16h53 d'Amiens,  arrivée 17h26 à Abbeville... le train repartait sur Amiens, quelqu'un l'aurait-il récupéré ?;Facebook Les Usagers des TER Hauts de France
06/05/2023;#terhdf avez vous une information sur le blocage à quai du ter Paris Lille à Longueau. 0 message d'information;Twitter #TERHDF
06/05/2023;"Bonjour,
J'ai acheté un billet pour demain pour le train de 19h11 à Esches direction Paris. Je l'ai acheté sur SNCF connect et comme sur l'appli j'avais choisi l'horaire je voulais savoir si malgré le fait que j'ai pris le billet de 19h11, je peux prendre un train plus tôt même si c'est pas l'horaire choisi comme avec les billets qu'on achète en gare ?";Facebook Les Usagers des TER Hauts de France
09/05/2023;Comme d'hab j'ai envie de dire...ils s'en tapent et on subit en payant nos abonnements comme des moutons;Twitter @Fdhersin
09/05/2023;"Et pour info, Seclin n'est pas encore rentré. Et le train est complet. 
@TERHDF
 
@Fdhersin";Twitter @Fdhersin
09/05/2023;"voila une semaine qui démarre bien __. Assis par terre cause ter supprimé ; et 2 / 3 trains compriméz dans un seul Corail… le AAA N’EST JAMAIS RESPECTÉ 
@SNCFvamtuer
 
@IDR_80";Twitter @Fdhersin
09/05/2023;"Bonjour
Je viens de perdre une boucle d’oreille dans le train K14 Paris-Maubeuge encore en train de circuler. Je viens de descendre à Saint-Quentin à 18h45. Si quelqu’un la trouve (j’étais dans le 2eme ou 3eme wagon en partant de l’avant, siège côté droit…) merci ____";Facebook Les Usagers des TER Hauts de France
09/05/2023;"Le train de 8h07 bauvin vers Lille est arrêté à Don pour accident de personnes à Haubourdin.
Bon courage à tous et au conducteur de train __";Facebook Les Usagers des TER Hauts de France
10/05/2023;"Encore une personne inconsciente et égoïste.

""Haubourdin: il pense qu’il a le temps de traverser les quais et se fait happer le sac-à-dos, les TER retardés""

#terhdf #sncfvoyageurs #Haubourdin";Twitter #TERHDF
10/05/2023;"Bonjour, 
J’ai eu le grand plaisir de découvrir ce matin en arrivant à la gare de Lille Flandres que mon train de 8h06 pour Bethune était une nouvelle fois supprimé (j’écris une nouvelle fois car quand il y a un pb sur la ligne, sa suppression est quasi assurée sauf exception) et je suis reportée sur un train omnibus qui est annoncé pour l’instant à l’arrivée avec 20 mn de retard. 
La raison (originale) : pannes de passages  à niveau (au pluriel). Comme j’ai déjà eu l’occasion de l’exprimer, que font le Conseil régional des Hauts de France et la SNCF pour une politique de résorption des passages à niveau ? Silence assourdissant. 
Et enfin, vu que cela ne cesse pas depuis des semaines, j’espère que le Conseil régional des Hauts de France  fera un geste supplémentaire de réduction de nos abonnements par rapport à la clause inscrite dans la convention Région SNCF pour l’abonnement de juin. D’accord, on peut toujours rêver tout haut.
Et une pensée pour le personnel SNCF qui comme nous pauvres usagers ( je n’ose écrire clients…) subit toutes ces vicissitudes quotidiennes. 
Mais haut les cœurs, tout va bien il fait gris et il pleut. C’est le printemps des transports ferroviaires dans les Hauts de France.";Facebook Les Usagers des TER Hauts de France
10/05/2023;"Bonjour les usagers !
Savez vous si on peut prendre les ter hauts de france en fauteuil roulant électrique ?
Ce serait sur un trajet Paris nord/Rue";Facebook Les Usagers des TER Hauts de France
11/05/2023;24 minutes de retard Valenciennes douai sans excuses normal;Facebook Groupe des usagers en colère des ter des hauts de France
12/05/2023;"Bonjour,
Des personnes n'ont-elles toujours pas reçu l'indemnisation des 30% concernant la période de janvier-février comme dans mon cas? (Je ne parle pas de la garantie TER HDF de 20%).
Merci par avance __";Facebook Les Usagers des TER Hauts de France
15/05/2023;Départ de #Paris #SNCF direction #Beauvais le #TERHDF est prévu au départ à 17h37. Train cours, puis 1h de retard pour un colis abandonné, puis 1h supplémentaires pour un train qui percut une voiture et pour finir le train pare sur la mauvaise ligne... 20h30 de retour à Paris...;Twitter #TERHDF
15/05/2023;On pourrait croire à Une histoire mais non c est bien réel, ce matin train supprimé Beauvais Paris , ce soir colis suspect à Persan  tous les trains sont coincés à Paris nord au moment de partir annonce accident une voiture a été percutée par un train nous sommes bloqués ont fini par partir et là on se  retrouve à Aulnay erreur aiguillage on repart à Paris Nord à quelle heure arriverons nous a Beauvais ?;Facebook Les Usagers des TER Hauts de France
16/05/2023;20 minutes de retard ce matin (contrôleuse en retard), 5 minutes de retard ce soir : la seule constance avec #TERHDF c’est le retard _ #ponctualité;Twitter #TERHDF
16/05/2023;"22h … on part de Gare du Nord … au lieu de 20h51. C’est vraiment scandaleux … 
@GroupeSNCF
 
@xavierbertrand
 
@FDhersin
 
@JPFarandou";Twitter @Fdhersin
16/05/2023;"et on reprend 15 min dans la vue !!!!! Pas une réponse, pas un commentaire … ABSENT COMME D’HAB … 
@xavierbertrand
 
@FDhersin
 
@JPFarandou
 on fait quoi ???? A bout …";Twitter @Fdhersin
16/05/2023;La petite blague sncf : tu prends le ter hazebrouck-Amiens via Lille Flandres.  A en croire le site sncf, l'itniéraire proposé : tu arrives à Lille Flandres, et tu cours vers le Tram pour aller à Lille Flandres, sauf que tu y es déjà, ensuite tu cours en sens iverse, vers ton train en gare de lille flandres, pour découvrir que ton train pour Amiens était à à moins de 3mn du quai où t'es arrivé en gare de lille Flandres ... Escape !!! Jeu vidéo ?;Facebook Les Usagers des TER Hauts de France
16/05/2023;Bonjour, j'emprunte le TER bauvin provin Lille CHU. Malheureusement j'essaie de renouveler mon abonnement annuel aux bornes. Mais les bornes sont toutes hors service. Pouvez-vous m'aider ?;Facebook Les Usagers des TER Hauts de France
16/05/2023;Bonsoir à tous, j’ai 2 questions qui me taraudent l’esprit depuis quelques temps: 1/ comment est faite la composition d’un train ( plus précisément qui « décide » de mettre  3 wagons sur des trajets de beaucoup de travailleurs) et 2/ est ce possible de réparer les hauts parleurs des trains car lorsque le contrôleur fait une annonce soir ça grésille beaucoup soit on entend un très léger souffle de voix ! Merci à vous et bon trajet;Facebook Les Usagers des TER Hauts de France
16/05/2023;"Bonjour, le C40 de 7h21 au départ de Douai, est bondé, conséquence du retard du K40 de 7h16.
Ce C40 est un multi gares, donc il faut prévoir des difficultés les de la montée.";Facebook Les Usagers des TER Hauts de France
17/05/2023;Les retards de la ligne #TERHdF #Lille-#Douai : thread __;Twitter #TERHDF
17/05/2023;"y'a des choses à revoir Mr 
@FDhersin
, même si je ne suis pas dans ce train, il y a des décisions prises à Lille qui relève  vraiment de l'amateurisme chez 
@TERHDF";Twitter @Fdhersin
17/05/2023;Pas de contrôleur sur le K13 de 13h07 au départ de Gare du Nord. Un contrôleur de dépannage est arrivé. On devrait partir dans pas trop longtemps.;Facebook Les Usagers des TER Hauts de France
18/05/2023;"Mettre des Régiolis en US sur les K16 Paris-Calais un jour de grand départ, comment est-ce possible ?? Vous savez que cette ligne est déjà bondée en UM, c'est une faute professionnelle ! 
@TERHDFusagers
 
@FDhersin
 
@SNCFvamtuer";Twitter @TERHDFusagers
18/05/2023;Photo de la cause des retard d'hier soir au niveau de Libercourt;Facebook Les Usagers des TER Hauts de France
18/05/2023;"Sa m’étonne même pu cette ligne de train c’est la pire en terme de jet de projectile…
__
Moi aussi j’ai subi des jets de pierres au niveau de Billy Montigny dans un train l’autre fois";Facebook Les Usagers des TER Hauts de France
18/05/2023;Je ne minimise pas du tout l’incident mais compte tenu des retards et perturbations, je pensais que c’était des gros gros dégâts __. On ne se rend pas compte à quel point le moindre grain de sel vient gripper la machine __;Facebook Les Usagers des TER Hauts de France
18/05/2023;L'amusement de certains souvent le mercredi dès qu'il fait beau __;Facebook Les Usagers des TER Hauts de France
18/05/2023;"L'impact + vitesse, je pense que certains ne se rendent pas compte des dégâts que ça peut occasionnés!
J'ai vu plus gros comme dégâts sur un tgv...
Malheureusement on ne peut pas mettre un policier tous les 500m sur les voies";Facebook Les Usagers des TER Hauts de France
18/05/2023;Ça doit sûrement des jeunes qui cassent;Facebook Les Usagers des TER Hauts de France
19/05/2023;"Nous 
@TERHDFusagers
 demandons un remboursement exceptionnel des usagers ayant subi cette situation chaotique jeudi, la mise en place systématique d'UM2 sur les K16 les jours de grands départs et de grands retours, et le retour urgent du dossier de l'électrification de cette ligne";Twitter @TERHDFusagers
19/05/2023;"en invoquant des suppressions vous mentez : 6 TER sont partis entre 8h04 et 10h31 de PNO. La seule vraie question c'est : pourquoi des US sur les K16 de 8h31, 9h31 et 10h31 ? C'est une erreur grave à ne pas reproduire ! 
@FDhersin
  
@CourrierPicard

https://courrier-picard.fr/id415198/article/2023-05-19/ligne-paris-calais-la-galere-du-train-bonde-de-lascension";Twitter @Fdhersin
19/05/2023;On peut remarquer qu'aujourd'hui, que la SNCF a inversé les rames. Le tgv de 6h29 est un POS au lieu d'un duplex et le TerGV de 6h31 est devenu un duplex. En espérant que ça dure dans le temps, car cela permettra d'améliorer les conditions de voyage dans le TerGV qui est toujours plein;Facebook Les Usagers des TER Hauts de France
20/05/2023;Présence d'une personne sur les voies au niveau de Paris Nord entraînant des retard;Facebook Les Usagers des TER Hauts de France
20/05/2023;"Suite à cela pas de annonce de la gare de Tergnier j’etait obliger de aller avertir tous le monde
Il nous on mis un train qui viens de Maubeuge qui arrive a 11h34..en gare de tergnier 
Motif : défaillance de matériel le train avait plus de frein c’était le même train que j’ai mis il y’a quelques jours avec l’histoire de porte maintenant c’est le frein je suis le chat noir je pense..__
Honteux que sa soit lez clients qui prévienne et le train s’annonce remplie avec des arrêts supplémentaires Tergnier, Chauny, Noyon, Compiegne, Pont-ste-Maxence, Creil,";Facebook Les Usagers des TER Hauts de France
21/05/2023;"Priez pour mon dos __
#TERHDF";Twitter #TERHDF
22/05/2023;"Carte passpass trouvé ce jour, la carte sera déposée en gare de Lens.
 Bonne journée";Facebook Les Usagers des TER Hauts de France
23/05/2023;"bjr encore une fois le retour de Paris vers les HdF sera épique : le K16 de 16h31 vers Boulogne : mini train … 
@SNCFVoyageurs
 
@TERHDF
 : et votre contrat de qualite et de service ? On a pas lu « sévices » nous ! 
@xavierbertrand
 
@SNCFvamtuer
 
@IDR_80";Twitter @Fdhersin
23/05/2023;Il a changé la vie des Nordistes, mais hélas pas des Picards... La gare au betteraves est le + grand scandale ferroviaire français, alors qu'il suffisait de relier Chaulnes à la LGV pour que les Picards puissent pleinement en profiter…;Twitter @Fdhersin
23/05/2023;Vous avez oublié les 2 lignes de métro ,et le projet abandonner de la ligne 3 du nord vers le sud jusqu'à l'aéroport de Lille-Lesquin en passent par les 2 gares un vrais débat ,la métropole est les bouchons .;Twitter @Fdhersin
23/05/2023;"la région d'Amiens reste SNCF, mais il est vrai que Xavier Bertrand à toujours voulu faire les découpages.
Quand la région investit des millions dans les gares et d'autres, aucunes rénovations comme #Longueau, cette gare est la plus dégueulasse des HdF n'est ce pas 
@FDhersin";Twitter @Fdhersin
24/05/2023;Voyage serein avec #TERHDF dans le K44 vers la gare d’Amiens __ avec une équipe SNCF à bord souriante et au service des voyageurs;Twitter #TERHDF
24/05/2023;"le retard de 5mn m'a permis de constater que le deux attaches remises il y a peu sont à nouveau hors de leur emplacement. Il me semble qu'il y a une solution durable à trouver pour y remédier 
Cc 
@Fdhersin";Twitter @Fdhersin
24/05/2023;Lille Europe/Boulogne 18h14 annoncé avec 20mn de retard suite problème aiguillage. Désormais annoncé avec 50mn de retard - départ 19h05.;Facebook Groupe des usagers en colère des ter des hauts de France
24/05/2023;Fatiguant .ces problèmes d horaires et surtout retard après une journée de travail;Facebook Groupe des usagers en colère des ter des hauts de France
24/05/2023;"Bonjour,
J’ai l’impression qu’il n’est plus possible de recharger son abonnement annuel depuis les bornes TER, j’ai essayé sur 2 bornes différentes (Paris et Chambly) et à chaque fois ça m’indique mon abonnement actuel avec un message en rouge « pensez à renouveler votre abonnement » (qui arrive à échéance le 31/05). Les années précédentes je déposais juste ma carte et la mise à jour était ok, est ce que la procédure a changé ? J’ai reçu un mail pour me prévenir et la procédure indiquée est la même que les fois précédentes. 
Merci pour votre aide.";Facebook Les Usagers des TER Hauts de France
24/05/2023;J’ai contacté TER HAUTS DE FRANCE, le numéro qui est sur le courrier que l’on reçoit pour le renouvellement. Il s’agit d’un problème sur toutes les bornes. Le Mr m’a fait télécharger mon justificatif de paiement pour juin dans mon espace client. Ce qui m’évitera d’avoir une peine si jamais je suis contrôlée. Les contrôleurs sont au courant du problème mais on se sait jamais. Il m’a conseillée de tenter une nouvelle fois le 1re Juin sur la borne. Généralement les soucis sont réglés en début de mois !;Facebook Les Usagers des TER Hauts de France
24/05/2023;"Je vous narre ma petite mésaventure d'usagère Ter Hauts de France, si cela peut vous être utile : vérifiez tout. 
Je suis usagère occasionnelle sur la ligne Paris-Chateau Thierry. 
En septembre dernier, je reçois un mail des TER hauts de France me disant que ma carte de fidélité est périmée. Pas qu'elle ""va expirer"" : elle ""a expiré"". 
Devant prendre le train quelques jours plus tard, j'en rachète une. 
Et m'aperçois, en l'enregistrant dans l'appli, que la mienne est encore bonne un mois. 
Je contacte le service client par téléphone : ""pas de soucis, on va vous la rembourser, il faut faire une reclamation"". 
Je demande au guichet en gare, idem. 
Je fais la réclamation le soir même. 
Reponse : ""c'est votre responsabilité, vous n'aviez qu'à vérifier"". 
Je saisis le médiateur. 
Qui met 6 mois à rendre son avis : en effet leur mail est mensonger, mais depuis 6 mois, j'aurais pu utiliser la carte de fidélité __  (je ne l'ai pas utilisée, mais soit). 
Mais quand même, j'ai droit à 5€ de bon d'achat utilisable sur le site TER, puisque j'ai eu un doublon d'un mois. 
Depuis, je suis demandeuse d'emploi et j'ai droit au tarif TER coup de pouce. 
Qui n'est pas achetable sur le site TER __ 
Donc poubelle, je suppose. 
Je ne sais pas s'il y a quelque chose à signaler à un service consommateur, je sais que ce ne sont que 30€ mais le procédé me semble très malhonnête. 
Donc si vous recevez ce mail : vérifiez la date de validité de votre carte et ne croyez pas les mails de la TER hauts de France.";Facebook Les Usagers des TER Hauts de France
24/05/2023;"Bailleul - Lille 7h34
Il y'a malheureusement eu un accident de personne sur le train précédent et nous avons été bloqué.
Cependant, nous avons eu la chance d'avoir eu un excellent chef de bord qui à parfaitement communiqué ! Ce qui n'est pas toujours le cas";Facebook Les Usagers des TER Hauts de France
25/05/2023;"On est d'accord 
@TERHDF
, mais laisser circuler le 17h35 Lille Valenciennes avec un rame entière avec un stiker ""accès interdit"" c'est  pas fait pour améliorer  l'expérience  client 
@xavierbertrand
 
@Fdhersin";Twitter @Fdhersin
25/05/2023;Monsieur Xavier Bertrand, Il est plus que temps de voir le RER sur le trajet Carvin-Lille. C'est une urgence sur le plan économique mais surtout environnementale. Nous attendons que vous soyez plus réactif et moins opportuniste.;Twitter @Fdhersin
25/05/2023;"Bonjour, 
Ce soir en théorie pour ceux qui emprunte le TER de 18h04 au départ de Paris et a destination de Amiens, vous pourrez découvrir une des nouvelles rames Haut de France !
Elle se différencie légèrement à l’extérieur mais c’est surtout l’intérieur qui est différent !";Facebook Les Usagers des TER Hauts de France
